Scientific Name,Common Name,Species ID,Link,Plant Type,Light Preference,Water Preference,Drought Tolerant?,Native to SG?,Fruit Bearing?,Fragrant Plant?,Maximum height,Flower Colour,Hazard,Attracted animals,Native habitat,Leaf Colour,Leaf Area Index,Growth rate,Trunk Texture,Trunk Colour,Leaf Texture,Maximum Height
Schumannianthus dichotomus (Roxb.) Gagnep.,Common Donax,1950,https://www.nparks.gov.sg/florafaunaweb/flora/1/9/1950,Shrub,-,-,False,True,False,-,-,White,-,-,"Terrestrial, Aquatic",Green,-,Moderate,None,None,"Smooth, Glossy / Shiny, Raised / Sunken Veins, Leathery",-
Schumannianthus virgatus (Roxb.) Rolfe,-,5789,https://www.nparks.gov.sg/florafaunaweb/flora/5/7/5789,Herbaceous Plant,-,-,False,False,False,-,-,White,-,-,Terrestrial,Green,-,Fast,None,None,Green,-
Scindapsus hederaceus Schott,Akar Lebang Aleh,5699,https://www.nparks.gov.sg/florafaunaweb/flora/5/6/5699,Climber,-,-,False,True,False,-,-,"Cream / Off-White, White",-,-,"Terrestrial (Primary Rainforest, Mountain, Secondary Rainforest, Monsoon Forest, Freshwater Swamp Forest)","Green, Green - Bluish Green",-,Moderate,None,None,"Leathery, Thick",-
Scindapsus pictus 'Argyraeus',Satin Pothos,1500,https://www.nparks.gov.sg/florafaunaweb/flora/1/5/1500,"Climber, Herbaceous Plant",-,-,False,False,False,-,-,-,-,-,Terrestrial,"Green, Silver / Grey",-,Fast,None,None,"Green, Silver / Grey",-
Scindapsus pictus Hassk.,Satin Pothos,6027,https://www.nparks.gov.sg/florafaunaweb/flora/6/0/6027,Climber,-,-,False,True,False,-,-,"Cream / Off-White, White",-,-,Terrestrial,"Green, Silver / Grey",-,Moderate,None,None,"Green, Silver / Grey",-
Sclerochiton harveyanus Nees,Blue Lips,6932,https://www.nparks.gov.sg/florafaunaweb/flora/6/9/6932,Shrub,-,-,False,False,False,-,-,Blue,-,-,Terrestrial (Primary Rainforest),"Green, Green",-,Fast,None,None,Glossy / Shiny,-
Scolopia macrophylla (Wight & Arn.) Clos,Damak-damak tahun,8039,https://www.nparks.gov.sg/florafaunaweb/flora/8/0/8039,"Shrub, Tree",-,-,False,True,False,True,-,"Cream / Off-White, Green - Light Green",-,-,Terrestrial,Green,-,Moderate,-,-,Leathery,-
Scorodocarpus borneensis (Baill.) Becc.,Buah Kulim,4687,https://www.nparks.gov.sg/florafaunaweb/flora/4/6/4687,Tree,-,-,False,True,False,None,-,"Pink, White",-,-,Terrestrial,Green,-,Moderate,-,-,Green,-
Scrotochloa urceolata (Roxb.) Judz.,Shield Grass,5984,https://www.nparks.gov.sg/florafaunaweb/flora/5/9/5984,Grass or Grass-like Plant,-,-,False,True,False,None,-,-,-,-,Terrestrial,"Green, Green - Light Green",-,-,None,None,"Smooth, Glossy / Shiny",-
Scurrula ferruginea (Roxb. ex Jack) Danser,-,6548,https://www.nparks.gov.sg/florafaunaweb/flora/6/5/6548,Shrub,-,-,False,True,False,-,-,-,-,-,Terrestrial,"Brown, Red",-,Fast,None,None,"Brown, Red",-
Scutellaria costaricana H.Wendl.,Scarlet Skullcap,5097,https://www.nparks.gov.sg/florafaunaweb/flora/5/0/5097,Herbaceous Plant,-,-,False,False,False,-,-,"Orange, Red",-,Bird-Attracting,-,Green,-,-,None,None,Green,-
Scyphiphora hydrophylacea C.F. Gaertn.,Chengam,2444,https://www.nparks.gov.sg/florafaunaweb/flora/2/4/2444,"Shrub, Tree",-,-,False,True,False,True,-,White,-,Butterfly Host Plant,"Terrestrial (Coastal Forest), Shoreline (Mangrove Forest, Backshore, Sandy Beach)",Green,4.5 (Shrub & Groundcover - Dicot),Moderate,-,-,"Glossy / Shiny, Leathery",-
Sechium edule (Jacq.) Sw.,Chayote,5957,https://www.nparks.gov.sg/florafaunaweb/flora/5/9/5957,Climber,-,-,False,False,False,-,-,"Cream / Off-White, Yellow / Golden",-,-,Terrestrial,-,-,-,None,None,-
Securidaca philippinensis Chodat,-,7189,https://www.nparks.gov.sg/florafaunaweb/flora/7/1/7189,Climber,-,-,False,False,False,-,-,-,-,-,-,-,-,-,None,None,-
Sedum × rubrotinctum R.T.Clausen,Jellybean Sedum,2447,https://www.nparks.gov.sg/florafaunaweb/flora/2/4/2447,"Creeper, Herbaceous Plant",-,-,True,False,False,-,-,Yellow / Golden,-,-,-,"Green, Red",4.5 (Shrub & Groundcover - Dicot),Moderate,None,None,"Smooth, Glossy / Shiny, Thick",-
Sedum adolphi Raym.-Hamet,Coppertone Stonecrop,6141,https://www.nparks.gov.sg/florafaunaweb/flora/6/1/6141,Shrub,-,-,True,False,False,-,-,White,-,-,Terrestrial,-,-,-,None,None,-
Sedum album L.,White Stonecrop,6226,https://www.nparks.gov.sg/florafaunaweb/flora/6/2/6226,Shrub,-,-,True,False,False,-,-,White,-,-,Terrestrial,"Green - Light Green, White",-,Fast,None,None,"Smooth, Powdery / Waxy Bloom, Thick",-
Sedum japonicum 'Tokyo Sun',-,8054,https://www.nparks.gov.sg/florafaunaweb/flora/8/0/8054,-,-,-,False,False,False,None,-,Yellow / Golden,-,-,Terrestrial,"Yellow / Golden, Yellow / Golden",-,-,None,None,"Smooth, Thick",-
Sedum lineare 'Variegatum',Variegated Star Sedum,3445,https://www.nparks.gov.sg/florafaunaweb/flora/3/4/3445,"Creeper, Herbaceous Plant",-,-,True,False,False,-,-,Yellow / Golden,-,-,-,"Cream / Off-White, Green, Silver / Grey",4.5 (Shrub & Groundcover - Dicot),Slow,None,None,"Smooth, Thick",-
Sedum 'Little Missy',Jade Plant,6837,https://www.nparks.gov.sg/florafaunaweb/flora/6/8/6837,-,-,-,False,False,False,None,-,-,-,-,-,"Green - Light Green, White",-,-,None,None,"Green - Light Green, White",-
Sedum mexicanum Britton,Mexican Sedum,2445,https://www.nparks.gov.sg/florafaunaweb/flora/2/4/2445,"Creeper, Herbaceous Plant",-,-,True,False,False,-,-,Yellow / Golden,-,-,-,Green,4.5 (Shrub & Groundcover - Dicot),Fast,None,None,"Smooth, Thick",-
Sedum morganianum E.Walth.,Burro's Tail,3444,https://www.nparks.gov.sg/florafaunaweb/flora/3/4/3444,Herbaceous Plant,-,-,True,False,False,-,-,Purple,-,-,-,"Green, Silver / Grey",-,Moderate,None,None,"Smooth, Thick",-
Sedum nevii A. Gray,-,2446,https://www.nparks.gov.sg/florafaunaweb/flora/2/4/2446,"Creeper, Herbaceous Plant",-,-,True,False,False,-,-,White,-,-,Terrestrial (Inland Cliff),Green,4.5 (Shrub & Groundcover - Dicot),Moderate,None,None,"Smooth, Thick",-
Sedum sarmentosum Bunge,Star Sedum,2448,https://www.nparks.gov.sg/florafaunaweb/flora/2/4/2448,"Creeper, Herbaceous Plant, Shrub",-,-,True,False,False,-,-,Yellow / Golden,-,-,-,Green,4.5 (Shrub & Groundcover - Dicot),Fast,None,None,Smooth,-
Sedum sexangulare L.,Tasteless Stonecrop,2449,https://www.nparks.gov.sg/florafaunaweb/flora/2/4/2449,"Creeper, Herbaceous Plant",-,-,True,False,False,-,-,Yellow / Golden,-,-,-,Green,4.5 (Shrub & Groundcover - Dicot),Fast,None,None,"Smooth, Thick",-
Seemannia sylvatica Baill.,-,6059,https://www.nparks.gov.sg/florafaunaweb/flora/6/0/6059,Herbaceous Plant,-,-,False,False,False,-,-,"Orange, Red, Yellow / Golden",-,Bird-Attracting (Flowers),Terrestrial,"Green, Purple, Red",-,-,None,None,"Hairy / Hirsute, Thick",-
Selaginella (Triangle),-,1575,https://www.nparks.gov.sg/florafaunaweb/flora/1/5/1575,Herbaceous Plant,-,-,False,False,False,-,-,-,-,-,-,Green,-,Fast,None,None,Green,-
Selaginella apoda (L.) C.Morren,Meadow spikemoss,5778,https://www.nparks.gov.sg/florafaunaweb/flora/5/7/5778,"Creeper, Shrub",-,-,False,False,False,-,-,-,-,-,Terrestrial,Green,-,-,None,None,Papery,-
Selaginella erythropus (Mart.) Spring,Red Spikemoss,1576,https://www.nparks.gov.sg/florafaunaweb/flora/1/5/1576,Herbaceous Plant,-,-,False,False,False,-,-,-,-,-,Terrestrial,"Green, Red",-,Fast,None,None,"Green, Red",-
Selaginella intermedia,Spikemoss,6224,https://www.nparks.gov.sg/florafaunaweb/flora/6/2/6224,Herbaceous Plant,-,-,False,True,False,-,-,-,-,-,Terrestrial,-,-,Moderate,None,None,-
Selaginella kraussiana (Kunze) A.Braun,Mat spike-moss,5779,https://www.nparks.gov.sg/florafaunaweb/flora/5/7/5779,Creeper,-,-,False,False,False,-,-,-,-,-,Terrestrial,Green,-,Moderate,None,None,Green,-
Selaginella kraussiana 'Brownii',Krauss' Spikemoss,3752,https://www.nparks.gov.sg/florafaunaweb/flora/3/7/3752,Herbaceous Plant,-,-,False,False,False,-,-,-,-,-,-,Green,-,Slow,None,None,"Smooth, Glossy / Shiny, Papery, Thin",-
Selaginella martensii Spring,Variegated spikemoss,5780,https://www.nparks.gov.sg/florafaunaweb/flora/5/7/5780,Creeper,-,-,False,False,False,-,-,-,-,-,Terrestrial,Green,-,Moderate,None,None,Green,-
Selaginella plana (Desv.) Hieron.,Asian Spikemoss,1577,https://www.nparks.gov.sg/florafaunaweb/flora/1/5/1577,"Herbaceous Plant, Shrub",-,-,False,False,False,-,-,-,-,-,Terrestrial (Primary Rainforest),Green,-,Moderate,None,None,"Glossy / Shiny, Scaly",-
Selaginella sp. (variegated),-,4984,https://www.nparks.gov.sg/florafaunaweb/flora/4/9/4984,Herbaceous Plant,-,-,False,False,False,-,-,-,-,-,-,"Blue, Cream / Off-White, Green, Green - Bluish Green, Iridescent, White",-,Moderate,None,None,Thin,-
Selaginella tamariscina (P.Beauv.) Spring,-,6611,https://www.nparks.gov.sg/florafaunaweb/flora/6/6/6611,Herbaceous Plant,-,-,False,False,False,-,-,-,-,-,Terrestrial,"Brown, Green",-,Moderate,None,None,"Brown, Green",-
Selaginella uncinata (Desv.) Spring,Peacock Moss,8682,https://www.nparks.gov.sg/florafaunaweb/flora/8/6/8682,Herbaceous Plant,-,-,False,False,False,-,-,-,-,-,"Terrestrial (Mountain, Primary Rainforest, Riverine)","Green, Green - Bluish Green, Green - Bluish Green",-,Moderate,None,None,Papery,-
Selaginella willdenowii (Desv.) Baker,Willdenow's Spikemoss,1578,https://www.nparks.gov.sg/florafaunaweb/flora/1/5/1578,"Creeper, Shrub",-,-,False,True,False,-,-,-,-,-,"Terrestrial (Primary Rainforest, Monsoon Forest)","Blue, Green",-,Moderate,None,None,"Glossy / Shiny, Scaly",-
Selenicereus anthonyanus (Alexander) D.R. Hunt,-,5876,https://www.nparks.gov.sg/florafaunaweb/flora/5/8/5876,Epiphyte,-,-,False,False,False,-,-,-,-,-,Terrestrial,Green,-,-,None,None,Thick,-
Selenicereus undatus (Haw.) D.R.Hunt,Dragon Fruit,1419,https://www.nparks.gov.sg/florafaunaweb/flora/1/4/1419,"Climber, Epiphyte",-,-,True,False,False,True,-,White,-,-,-,-,-,Fast,None,None,-
Selliguea feei Bory,-,3342,https://www.nparks.gov.sg/florafaunaweb/flora/3/3/3342,"Epiphyte, Herbaceous Plant, Lithophyte",-,-,False,False,False,-,-,-,-,Butterfly Host Plant,Terrestrial,Green,-,-,None,None,Green,-
Sempervivum caucasicum Rupr. ex Boiss.,Houseleek,5759,https://www.nparks.gov.sg/florafaunaweb/flora/5/7/5759,-,-,-,False,False,False,None,-,"Purple, Red",-,-,-,"Green, Purple",-,Moderate,None,None,Smooth,-
Senecio macroglossus 'Variegatus',Vareigated Natal Ivy,6279,https://www.nparks.gov.sg/florafaunaweb/flora/6/2/6279,Climber,-,-,False,False,False,-,-,Cream / Off-White,-,-,Terrestrial,"Cream / Off-White, Green",-,-,None,None,"Smooth, Thick",-
Senna alata (Linnaeus) Roxburgh,Candle Bush,2450,https://www.nparks.gov.sg/florafaunaweb/flora/2/4/2450,Shrub,-,-,False,False,False,-,-,Yellow / Golden,-,"Butterfly Host Plant, Bee-Attracting",-,Green,4.5 (Shrub & Groundcover - Dicot),Fast,None,None,Green,-
Senna auriculata (L.) Roxb.,Tanner's Cassia,6126,https://www.nparks.gov.sg/florafaunaweb/flora/6/1/6126,Shrub,-,-,False,False,False,-,-,Yellow / Golden,-,-,Terrestrial,Green,-,-,None,None,Smooth,-
Senna occidentalis (L.) Link,Antbush,3353,https://www.nparks.gov.sg/florafaunaweb/flora/3/3/3353,Shrub,-,-,False,False,False,True,-,Yellow / Golden,-,Butterfly Host Plant,Terrestrial (Disturbed Area / Open Ground),Green,-,Moderate,None,None,"Smooth, Raised / Sunken Veins",-
Senna pendula,Golden Senna,2451,https://www.nparks.gov.sg/florafaunaweb/flora/2/4/2451,Shrub,-,-,False,False,False,-,-,Yellow / Golden,-,-,Terrestrial,Green,4.5 (Shrub & Groundcover - Dicot),-,None,None,Green,-
Senna polyphylla (Jacq.) Irwin & Barneby,Desert Cassia,2452,https://www.nparks.gov.sg/florafaunaweb/flora/2/4/2452,"Shrub, Tree",-,-,True,False,False,-,-,Yellow / Golden,-,Bee-Attracting,Terrestrial,Green,4.5 (Shrub & Groundcover - Dicot),Fast to Moderate,-,-,Green,-
Senna siamea (Lam.) H. S. Irwin & Barneby,Kassod Tree,3118,https://www.nparks.gov.sg/florafaunaweb/flora/3/1/3118,"Shrub, Tree",-,-,False,False,False,-,-,Yellow / Golden,-,Butterfly Host Plant,-,Green,2.5 (Tree - Open Canopy),Moderate,-,-,Green,-
Senna spectabilis (DC.) H. S. Irwin & Barneby,American Cassia,3119,https://www.nparks.gov.sg/florafaunaweb/flora/3/1/3119,Tree,-,-,False,False,False,None,-,Yellow / Golden,-,-,-,Green,2.5 (Tree - Open Canopy),Moderate,-,-,Green,-
Senna surattensis (Burm. f.) H. S. Irwin & Barneby,Scrambled Egg Bush,1789,https://www.nparks.gov.sg/florafaunaweb/flora/1/7/1789,"Shrub, Tree",-,-,False,False,False,-,-,Yellow / Golden,-,Butterfly Host Plant,Terrestrial,Green,4.5 (Shrub & Groundcover - Dicot),-,-,-,Smooth,-
Senna tora (L.) Roxb,Sicklepod,5456,https://www.nparks.gov.sg/florafaunaweb/flora/5/4/5456,Shrub,-,-,False,False,False,-,-,Yellow / Golden,-,-,Terrestrial,-,-,-,None,None,-
Serianthes grandiflora Benth.,-,4697,https://www.nparks.gov.sg/florafaunaweb/flora/4/6/4697,Tree,-,-,False,True,False,None,-,"Yellow / Golden, Brown",-,-,,-,-,Moderate to Slow,-,-,Glossy / Shiny,-
Serissa japonica (Thunberg) Thunberg,Japanese Serissa,2453,https://www.nparks.gov.sg/florafaunaweb/flora/2/4/2453,Shrub,-,-,False,False,False,True,-,"White, Pink",-,-,"Terrestrial (Monsoon Forest, Mountain, Riverine)",Green,4.5 (Shrub & Groundcover - Dicot),Moderate,None,None,"Smooth, Thick",-
Serissa japonica 'Snow Leaves',金边白马骨,2454,https://www.nparks.gov.sg/florafaunaweb/flora/2/4/2454,Shrub,-,-,False,False,False,True,-,White,-,-,Terrestrial,"Green, White",4.5 (Shrub & Groundcover - Dicot),Moderate,None,None,"Smooth, Thick",-
Sesamum indicum L.,Sesame,7200,https://www.nparks.gov.sg/florafaunaweb/flora/7/2/7200,Herbaceous Plant,-,-,True,False,False,True,-,White,-,-,Terrestrial,Green,-,Fast,None,None,Hairy / Hirsute,-
Sesamum radiatum Thonn. ex Hornem.,Black Benniseed,2455,https://www.nparks.gov.sg/florafaunaweb/flora/2/4/2455,Herbaceous Plant,-,-,True,False,False,-,-,Pink,-,-,Terrestrial (Grassland / Savannah/ Scrubland),Green,4.5 (Shrub & Groundcover - Dicot),-,None,None,Green,-
Sesbania grandiflora,Scarlet Wistaria Tree,3120,https://www.nparks.gov.sg/florafaunaweb/flora/3/1/3120,"Shrub, Tree",-,-,False,False,False,-,-,"Pink, Purple, Red",-,-,Terrestrial,Green,2.5 (Tree - Open Canopy),Moderate,-,-,Smooth,-
Sesbania grandiflora 'Alba',West Indian Pea,3121,https://www.nparks.gov.sg/florafaunaweb/flora/3/1/3121,Tree,-,-,False,False,False,None,-,White,-,-,-,Green,2.5 (Tree - Open Canopy),Moderate,-,-,Green,-
Sesbania sesban (L.) Merr.,Egyptian Pea,5751,https://www.nparks.gov.sg/florafaunaweb/flora/5/7/5751,Tree,-,-,False,False,False,None,-,Yellow / Golden,-,-,-,Green,-,Fast,-,-,Smooth,-
Sesuvium portulacastrum (L.) L.,Sea Purslane,2456,https://www.nparks.gov.sg/florafaunaweb/flora/2/4/2456,"Creeper, Herbaceous Plant",-,-,True,True,False,-,-,Pink,-,-,"Terrestrial (Coastal Forest, Disturbed Area / Open Ground), Shoreline (Sandy Beach, Backshore)",Green,-,Moderate,None,None,"Smooth, Thick",-
Setaria italica 'Highlander',Foxtail Millet,7376,https://www.nparks.gov.sg/florafaunaweb/flora/7/3/7376,Grass or Grass-like Plant,-,-,False,False,False,None,-,-,-,-,-,"Green, Green",-,Moderate,None,None,Smooth,-
Setaria palmifolia (J.Koenig) Stapf,Palm Grass,5284,https://www.nparks.gov.sg/florafaunaweb/flora/5/2/5284,Grass or Grass-like Plant,-,-,False,False,False,None,-,Yellow / Golden,-,-,Terrestrial,Green,-,-,None,None,Green,-
Setaria palmifolia 'Variegata',Variegated Palm Grass,5659,https://www.nparks.gov.sg/florafaunaweb/flora/5/6/5659,Grass or Grass-like Plant,-,-,False,False,False,None,-,-,-,-,Terrestrial,Green,-,-,None,None,Green,-
Severinia buxifolia,-,3122,https://www.nparks.gov.sg/florafaunaweb/flora/3/1/3122,Tree,-,-,False,False,False,None,-,White,-,-,-,Green,3.0 (Tree - Intermediate Canopy),Moderate,-,-,Green,-
Shorea bentongensis Foxw.,Meranti Mengkai,4706,https://www.nparks.gov.sg/florafaunaweb/flora/4/7/4706,Tree,-,-,False,False,False,None,-,Cream / Off-White,-,-,Terrestrial,Green,-,Slow,-,-,Leathery,-
Shorea blumutensis Foxw.,-,8720,https://www.nparks.gov.sg/florafaunaweb/flora/8/7/8720,Tree,-,-,False,False,False,None,-,-,-,-,Terrestrial,-,-,Moderate,-,-,-
Shorea collina,-,6789,https://www.nparks.gov.sg/florafaunaweb/flora/6/7/6789,Tree,-,-,False,True,False,None,-,-,-,-,-,-,-,Moderate to Slow,-,-,-
Shorea confusa,-,6780,https://www.nparks.gov.sg/florafaunaweb/flora/6/7/6780,Tree,-,-,False,False,False,None,-,-,-,-,-,-,-,Moderate,-,-,-
Shorea falcifera Dyer ex Brandis,-,8861,https://www.nparks.gov.sg/florafaunaweb/flora/8/8/8861,Tree,-,-,False,False,False,None,-,-,-,-,-,-,-,Moderate,-,-,-
Shorea glauca King,Balau Laut,4710,https://www.nparks.gov.sg/florafaunaweb/flora/4/7/4710,Tree,-,-,False,False,False,None,-,-,-,-,Terrestrial,-,-,Moderate to Slow,-,-,-
Shorea hemsleyana (King) King ex Foxw.,Cengal Pasir Daun Besar,4699,https://www.nparks.gov.sg/florafaunaweb/flora/4/6/4699,Tree,-,-,False,False,False,None,-,Red,-,-,Terrestrial,Green,-,Moderate to Slow,-,-,Leathery,-
Shorea macrantha Brandis,Ferranti kepong hantu,5648,https://www.nparks.gov.sg/florafaunaweb/flora/5/6/5648,Tree,-,-,False,False,False,None,-,"Cream / Off-White, Yellow / Golden",-,-,Terrestrial (Primary Rainforest),"Green, Green - Light Green",-,Moderate,-,-,"Smooth, Glossy / Shiny",-
Shorea malibato Foxw.,-,8860,https://www.nparks.gov.sg/florafaunaweb/flora/8/8/8860,Tree,-,-,False,False,False,None,-,-,-,-,-,-,-,Moderate,-,-,-
Shorea materialis,-,4714,https://www.nparks.gov.sg/florafaunaweb/flora/4/7/4714,Tree,-,-,False,False,False,None,-,-,-,-,-,-,-,Moderate,-,-,-
Shorea multiflora (Burck) Symington,Damar Hitam,4718,https://www.nparks.gov.sg/florafaunaweb/flora/4/7/4718,Tree,-,-,False,False,False,None,-,"Cream / Off-White, Yellow / Golden",-,-,Terrestrial,Green,-,Moderate to Slow,-,-,Leathery,-
Shorea ochrophloia Strugnell ex Symington,Seraya Batu,8824,https://www.nparks.gov.sg/florafaunaweb/flora/8/8/8824,Tree,-,-,False,True,False,None,-,-,-,-,Terrestrial,-,-,Moderate,-,-,-
Shorea palembanica,Meranti Tengkawang Air,3126,https://www.nparks.gov.sg/florafaunaweb/flora/3/1/3126,Tree,-,-,False,False,False,None,-,-,-,-,-,Green,2.5 (Tree - Open Canopy),Moderate,-,-,Green,-
Shorea platyclados,-,4724,https://www.nparks.gov.sg/florafaunaweb/flora/4/7/4724,Tree,-,-,False,False,False,None,-,-,-,-,-,-,-,Moderate,-,-,-
Shorea robusta C.F.Gaertn.,Sal,6720,https://www.nparks.gov.sg/florafaunaweb/flora/6/7/6720,Tree,-,-,True,False,False,None,-,Yellow / Golden,-,-,Terrestrial,Green,-,Moderate,-,-,"This species is fully deciduous when cultivated in climates with a long and distinct dry season,",-
Shorea roxburghii G.Don,Temak,3127,https://www.nparks.gov.sg/florafaunaweb/flora/3/1/3127,Tree,-,-,True,False,False,None,-,"Red, White",-,-,"Terrestrial (Primary Rainforest, Monsoon Forest)",Green,2.5 (Tree - Open Canopy),Moderate,-,-,Leathery,-
Shorea siamensis Miq.,-,6719,https://www.nparks.gov.sg/florafaunaweb/flora/6/7/6719,Tree,-,-,False,False,False,None,-,-,-,-,-,-,-,Moderate,-,-,-
Shorea singkawang,-,4727,https://www.nparks.gov.sg/florafaunaweb/flora/4/7/4727,Tree,-,-,False,False,False,None,-,-,-,-,-,-,-,Moderate,-,-,-
Shorea sumatrana (Slooten ex Thorenaar) Desch,Sengkawang,3128,https://www.nparks.gov.sg/florafaunaweb/flora/3/1/3128,Tree,-,-,False,True,False,None,-,Cream / Off-White,-,-,Terrestrial,Green,2.5 (Tree - Open Canopy),Slow,-,-,"Leathery, Papery",-
Shorea symingtonii G.H.S.Wood,-,6799,https://www.nparks.gov.sg/florafaunaweb/flora/6/7/6799,Tree,-,-,False,False,False,None,-,-,-,-,-,-,-,Moderate,-,-,-
Sida acuta (Variegated Leaf),-,6428,https://www.nparks.gov.sg/florafaunaweb/flora/6/4/6428,Shrub,-,-,True,False,False,-,-,Yellow / Golden,-,-,Terrestrial,-,-,-,None,None,Splashes of yellow and green,-
Sida acuta Burm.f.,Common Wireweed,5919,https://www.nparks.gov.sg/florafaunaweb/flora/5/9/5919,Shrub,-,-,True,False,False,-,-,Yellow / Golden,-,-,Terrestrial,Green,-,-,None,None,Smooth,-
Siderasis fuscata Lodd. (H.E.Moore),Brown Spiderwort,5468,https://www.nparks.gov.sg/florafaunaweb/flora/5/4/5468,Herbaceous Plant,-,-,False,False,False,-,-,"Blue, Purple",-,-,Terrestrial,"Green, Purple",-,-,None,None,Hairy / Hirsute,-
Sieruela rutidosperma (DC.) Roalson & J.C.Hall,Fringed Spiderflower,1816,https://www.nparks.gov.sg/florafaunaweb/flora/1/8/1816,Herbaceous Plant,-,-,False,False,False,-,-,"Purple, Pink",-,Butterfly Host Plant,-,Green,-,-,None,None,Green,-
Simarouba glauca,-,5334,https://www.nparks.gov.sg/florafaunaweb/flora/5/3/5334,Tree,-,-,False,False,False,None,-,-,-,-,Terrestrial,-,-,Moderate,-,-,-
"Sindora × changiensis L.M.Choo, Loo, W.F.Ang & K.Er",-,8621,https://www.nparks.gov.sg/florafaunaweb/flora/8/6/8621,Tree,-,-,False,True,False,None,-,"Cream / Off-White, Yellow / Golden",-,Bee-Attracting,Terrestrial,"Green, Brown",-,Moderate,-,-,Leathery,-
Sindora echinocalyx,Sepetir Daun Nipis,3129,https://www.nparks.gov.sg/florafaunaweb/flora/3/1/3129,Tree,-,-,False,False,False,None,-,-,-,-,Terrestrial,Green,4.0 (Tree - Dense Canopy),Moderate,-,-,Green,-
Sindora wallichii Benth.,Sepetir,3130,https://www.nparks.gov.sg/florafaunaweb/flora/3/1/3130,Tree,-,-,False,True,False,None,-,"Brown, Yellow / Golden",-,-,Terrestrial,Green,4.0 (Tree - Dense Canopy),Moderate,-,-,Green,-
Singaporandia macrophylla (R. Br. ex Hook.f.) K.M.Wong,Angel's Trumpet,2395,https://www.nparks.gov.sg/florafaunaweb/flora/2/3/2395,"Shrub, Tree",-,-,False,True,False,-,-,White,-,-,"Terrestrial (Primary Rainforest, Secondary Rainforest)",Green,4.5 (Shrub & Groundcover - Dicot),Moderate,-,-,Green,-
Sinningia 'Amizade',-,4917,https://www.nparks.gov.sg/florafaunaweb/flora/4/9/4917,Herbaceous Plant,-,-,False,False,False,-,-,"Blue, Purple, White",-,-,-,"Brown, Green",-,-,None,None,Hairy / Hirsute,-
Sinningia 'Fat Dragon',-,8365,https://www.nparks.gov.sg/florafaunaweb/flora/8/3/8365,Herbaceous Plant,-,-,False,False,False,-,-,-,-,-,-,Green,-,Moderate,None,None,Velvety / Furry / Tomentose,-
